open_time_ms,open,high,low,close,volume,close_time_ms,quote_volume,trades,taker_base_vol,taker_quote_vol
1776384842000,88.78000000,88.78000000,88.78000000,88.78000000,8.92400000,1776384842999,792.27272000,12,0.00000000,0.00000000
1776384843000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384843999,0.00000000,0,0.00000000,0.00000000
1776384844000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384844999,0.00000000,0,0.00000000,0.00000000
1776384845000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384845999,0.00000000,0,0.00000000,0.00000000
1776384846000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384846999,0.00000000,0,0.00000000,0.00000000
1776384847000,88.78000000,88.78000000,88.78000000,88.78000000,0.11200000,1776384847999,9.94336000,1,0.11200000,9.94336000
1776384848000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384848999,0.00000000,0,0.00000000,0.00000000
1776384849000,88.78000000,88.78000000,88.78000000,88.78000000,0.81800000,1776384849999,72.62204000,2,0.05800000,5.14924000
1776384850000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384850999,0.00000000,0,0.00000000,0.00000000
1776384851000,88.78000000,88.78000000,88.78000000,88.78000000,28.04500000,1776384851999,2489.83510000,3,0.00000000,0.00000000
1776384852000,88.78000000,88.78000000,88.78000000,88.78000000,0.15000000,1776384852999,13.31700000,1,0.00000000,0.00000000
1776384853000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384853999,0.00000000,0,0.00000000,0.00000000
1776384854000,88.79000000,88.79000000,88.79000000,88.79000000,0.05800000,1776384854999,5.14982000,1,0.05800000,5.14982000
1776384855000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384855999,0.00000000,0,0.00000000,0.00000000
1776384856000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384856999,0.00000000,0,0.00000000,0.00000000
1776384857000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384857999,0.00000000,0,0.00000000,0.00000000
1776384858000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384858999,0.00000000,0,0.00000000,0.00000000
1776384859000,88.79000000,88.79000000,88.79000000,88.79000000,12.49600000,1776384859999,1109.51984000,5,7.02000000,623.30580000
1776384860000,88.78000000,88.78000000,88.78000000,88.78000000,11.53300000,1776384860999,1023.89974000,7,6.05700000,537.74046000
1776384861000,88.78000000,88.78000000,88.78000000,88.78000000,2.00000000,1776384861999,177.56000000,2,2.00000000,177.56000000
1776384862000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384862999,0.00000000,0,0.00000000,0.00000000
1776384863000,88.77000000,88.77000000,88.77000000,88.77000000,6.32400000,1776384863999,561.38148000,12,0.00000000,0.00000000
1776384864000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384864999,0.00000000,0,0.00000000,0.00000000
1776384865000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384865999,0.00000000,0,0.00000000,0.00000000
1776384866000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384866999,0.00000000,0,0.00000000,0.00000000
1776384867000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384867999,0.00000000,0,0.00000000,0.00000000
1776384868000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384868999,0.00000000,0,0.00000000,0.00000000
1776384869000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384869999,0.00000000,0,0.00000000,0.00000000
1776384870000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384870999,0.00000000,0,0.00000000,0.00000000
1776384871000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384871999,0.00000000,0,0.00000000,0.00000000
1776384872000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384872999,0.00000000,0,0.00000000,0.00000000
1776384873000,88.77000000,88.77000000,88.77000000,88.77000000,0.06200000,1776384873999,5.50374000,1,0.06200000,5.50374000
1776384874000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384874999,0.00000000,0,0.00000000,0.00000000
1776384875000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384875999,0.00000000,0,0.00000000,0.00000000
1776384876000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384876999,0.00000000,0,0.00000000,0.00000000
1776384877000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384877999,0.00000000,0,0.00000000,0.00000000
1776384878000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384878999,0.00000000,0,0.00000000,0.00000000
1776384879000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384879999,0.00000000,0,0.00000000,0.00000000
1776384880000,88.77000000,88.77000000,88.77000000,88.77000000,0.05800000,1776384880999,5.14866000,1,0.05800000,5.14866000
1776384881000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384881999,0.00000000,0,0.00000000,0.00000000
1776384882000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384882999,0.00000000,0,0.00000000,0.00000000
1776384883000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384883999,0.00000000,0,0.00000000,0.00000000
1776384884000,88.78000000,88.78000000,88.78000000,88.78000000,0.11800000,1776384884999,10.47604000,2,0.11800000,10.47604000
1776384885000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384885999,0.00000000,0,0.00000000,0.00000000
1776384886000,88.79000000,88.80000000,88.79000000,88.80000000,0.30000000,1776384886999,26.63880000,5,0.30000000,26.63880000
1776384887000,88.81000000,88.81000000,88.81000000,88.81000000,0.12000000,1776384887999,10.65720000,2,0.12000000,10.65720000
1776384888000,88.81000000,88.81000000,88.81000000,88.81000000,0.00000000,1776384888999,0.00000000,0,0.00000000,0.00000000
1776384889000,88.81000000,88.81000000,88.81000000,88.81000000,0.00000000,1776384889999,0.00000000,0,0.00000000,0.00000000
1776384890000,88.81000000,88.81000000,88.81000000,88.81000000,0.00000000,1776384890999,0.00000000,0,0.00000000,0.00000000
1776384891000,88.81000000,88.81000000,88.81000000,88.81000000,5.42600000,1776384891999,481.88306000,3,0.00000000,0.00000000
1776384892000,88.80000000,88.80000000,88.80000000,88.80000000,0.17600000,1776384892999,15.62880000,3,0.00000000,0.00000000
1776384893000,88.80000000,88.80000000,88.80000000,88.80000000,0.00000000,1776384893999,0.00000000,0,0.00000000,0.00000000
1776384894000,88.80000000,88.80000000,88.80000000,88.80000000,0.00000000,1776384894999,0.00000000,0,0.00000000,0.00000000
1776384895000,88.80000000,88.80000000,88.80000000,88.80000000,0.00000000,1776384895999,0.00000000,0,0.00000000,0.00000000
1776384896000,88.79000000,88.79000000,88.79000000,88.79000000,6.27300000,1776384896999,556.97967000,4,0.84700000,75.20513000
1776384897000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384897999,0.00000000,0,0.00000000,0.00000000
1776384898000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384898999,0.00000000,0,0.00000000,0.00000000
1776384899000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384899999,0.00000000,0,0.00000000,0.00000000
1776384900000,88.79000000,88.79000000,88.79000000,88.79000000,0.06700000,1776384900999,5.94893000,1,0.06700000,5.94893000
1776384901000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384901999,0.00000000,0,0.00000000,0.00000000
1776384902000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384902999,0.00000000,0,0.00000000,0.00000000
1776384903000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384903999,0.00000000,0,0.00000000,0.00000000
1776384904000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384904999,0.00000000,0,0.00000000,0.00000000
1776384905000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384905999,0.00000000,0,0.00000000,0.00000000
1776384906000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384906999,0.00000000,0,0.00000000,0.00000000
1776384907000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776384907999,0.00000000,0,0.00000000,0.00000000
1776384908000,88.78000000,88.78000000,88.78000000,88.78000000,0.82100000,1776384908999,72.88838000,1,0.00000000,0.00000000
1776384909000,88.79000000,88.79000000,88.79000000,88.79000000,0.05800000,1776384909999,5.14982000,1,0.05800000,5.14982000
1776384910000,88.79000000,88.79000000,88.78000000,88.78000000,14.20000000,1776384910999,1260.67660000,3,0.00000000,0.00000000
1776384911000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384911999,0.00000000,0,0.00000000,0.00000000
1776384912000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384912999,0.00000000,0,0.00000000,0.00000000
1776384913000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384913999,0.00000000,0,0.00000000,0.00000000
1776384914000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384914999,0.00000000,0,0.00000000,0.00000000
1776384915000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384915999,0.00000000,0,0.00000000,0.00000000
1776384916000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384916999,0.00000000,0,0.00000000,0.00000000
1776384917000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384917999,0.00000000,0,0.00000000,0.00000000
1776384918000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384918999,0.00000000,0,0.00000000,0.00000000
1776384919000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384919999,0.00000000,0,0.00000000,0.00000000
1776384920000,88.78000000,88.78000000,88.77000000,88.77000000,6.60200000,1776384920999,586.11438000,10,0.00000000,0.00000000
1776384921000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384921999,0.00000000,0,0.00000000,0.00000000
1776384922000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384922999,0.00000000,0,0.00000000,0.00000000
1776384923000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384923999,0.00000000,0,0.00000000,0.00000000
1776384924000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384924999,0.00000000,0,0.00000000,0.00000000
1776384925000,88.76000000,88.76000000,88.74000000,88.74000000,31.42500000,1776384925999,2788.84628000,35,0.00000000,0.00000000
1776384926000,88.74000000,88.74000000,88.74000000,88.74000000,0.00000000,1776384926999,0.00000000,0,0.00000000,0.00000000
1776384927000,88.74000000,88.74000000,88.74000000,88.74000000,0.00000000,1776384927999,0.00000000,0,0.00000000,0.00000000
1776384928000,88.73000000,88.73000000,88.73000000,88.73000000,0.34100000,1776384928999,30.25693000,3,0.00000000,0.00000000
1776384929000,88.74000000,88.74000000,88.74000000,88.74000000,0.05800000,1776384929999,5.14692000,1,0.05800000,5.14692000
1776384930000,88.74000000,88.74000000,88.74000000,88.74000000,0.00000000,1776384930999,0.00000000,0,0.00000000,0.00000000
1776384931000,88.74000000,88.74000000,88.73000000,88.73000000,88.70400000,1776384931999,7871.46120000,15,0.00000000,0.00000000
1776384932000,88.75000000,88.75000000,88.75000000,88.75000000,0.05800000,1776384932999,5.14750000,1,0.05800000,5.14750000
1776384933000,88.76000000,88.76000000,88.76000000,88.76000000,0.11800000,1776384933999,10.47368000,2,0.11800000,10.47368000
1776384934000,88.76000000,88.76000000,88.76000000,88.76000000,0.00000000,1776384934999,0.00000000,0,0.00000000,0.00000000
1776384935000,88.77000000,88.77000000,88.77000000,88.77000000,0.05800000,1776384935999,5.14866000,1,0.05800000,5.14866000
1776384936000,88.77000000,88.77000000,88.77000000,88.77000000,0.25800000,1776384936999,22.90266000,1,0.00000000,0.00000000
1776384937000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384937999,0.00000000,0,0.00000000,0.00000000
1776384938000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384938999,0.00000000,0,0.00000000,0.00000000
1776384939000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384939999,0.00000000,0,0.00000000,0.00000000
1776384940000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384940999,0.00000000,0,0.00000000,0.00000000
1776384941000,88.77000000,88.77000000,88.77000000,88.77000000,3.27100000,1776384941999,290.36667000,1,0.00000000,0.00000000
1776384942000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384942999,0.00000000,0,0.00000000,0.00000000
1776384943000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384943999,0.00000000,0,0.00000000,0.00000000
1776384944000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384944999,0.00000000,0,0.00000000,0.00000000
1776384945000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384945999,0.00000000,0,0.00000000,0.00000000
1776384946000,88.78000000,88.79000000,88.78000000,88.79000000,0.52800000,1776384946999,46.87764000,7,0.52800000,46.87764000
1776384947000,88.79000000,88.79000000,88.78000000,88.78000000,12.80900000,1776384947999,1137.23962000,8,0.23100000,20.51049000
1776384948000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384948999,0.00000000,0,0.00000000,0.00000000
1776384949000,88.77000000,88.77000000,88.77000000,88.77000000,0.11600000,1776384949999,10.29732000,2,0.00000000,0.00000000
1776384950000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384950999,0.00000000,0,0.00000000,0.00000000
1776384951000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384951999,0.00000000,0,0.00000000,0.00000000
1776384952000,88.77000000,88.77000000,88.77000000,88.77000000,0.63900000,1776384952999,56.72403000,1,0.63900000,56.72403000
1776384953000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384953999,0.00000000,0,0.00000000,0.00000000
1776384954000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384954999,0.00000000,0,0.00000000,0.00000000
1776384955000,88.76000000,88.76000000,88.76000000,88.76000000,7.26700000,1776384955999,645.01892000,6,0.00000000,0.00000000
1776384956000,88.76000000,88.76000000,88.76000000,88.76000000,0.00000000,1776384956999,0.00000000,0,0.00000000,0.00000000
1776384957000,88.76000000,88.76000000,88.76000000,88.76000000,0.00000000,1776384957999,0.00000000,0,0.00000000,0.00000000
1776384958000,88.76000000,88.76000000,88.76000000,88.76000000,0.00000000,1776384958999,0.00000000,0,0.00000000,0.00000000
1776384959000,88.76000000,88.76000000,88.76000000,88.76000000,24.17400000,1776384959999,2145.68424000,2,24.17400000,2145.68424000
1776384960000,88.76000000,88.76000000,88.76000000,88.76000000,0.00000000,1776384960999,0.00000000,0,0.00000000,0.00000000
1776384961000,88.76000000,88.76000000,88.76000000,88.76000000,0.00000000,1776384961999,0.00000000,0,0.00000000,0.00000000
1776384962000,88.76000000,88.76000000,88.76000000,88.76000000,0.00000000,1776384962999,0.00000000,0,0.00000000,0.00000000
1776384963000,88.75000000,88.75000000,88.74000000,88.74000000,11.04000000,1776384963999,979.74451000,10,0.00000000,0.00000000
1776384964000,88.74000000,88.74000000,88.74000000,88.74000000,0.00000000,1776384964999,0.00000000,0,0.00000000,0.00000000
1776384965000,88.74000000,88.74000000,88.74000000,88.74000000,0.00000000,1776384965999,0.00000000,0,0.00000000,0.00000000
1776384966000,88.74000000,88.74000000,88.74000000,88.74000000,0.00000000,1776384966999,0.00000000,0,0.00000000,0.00000000
1776384967000,88.74000000,88.74000000,88.74000000,88.74000000,0.00000000,1776384967999,0.00000000,0,0.00000000,0.00000000
1776384968000,88.74000000,88.74000000,88.74000000,88.74000000,0.00000000,1776384968999,0.00000000,0,0.00000000,0.00000000
1776384969000,88.74000000,88.74000000,88.74000000,88.74000000,68.74100000,1776384969999,6100.07634000,7,68.74100000,6100.07634000
1776384970000,88.75000000,88.75000000,88.75000000,88.75000000,0.05800000,1776384970999,5.14750000,1,0.05800000,5.14750000
1776384971000,88.75000000,88.75000000,88.75000000,88.75000000,0.00000000,1776384971999,0.00000000,0,0.00000000,0.00000000
1776384972000,88.76000000,88.76000000,88.76000000,88.76000000,0.37400000,1776384972999,33.19624000,4,0.18000000,15.97680000
1776384973000,88.76000000,88.76000000,88.76000000,88.76000000,0.00000000,1776384973999,0.00000000,0,0.00000000,0.00000000
1776384974000,88.76000000,88.76000000,88.76000000,88.76000000,0.00000000,1776384974999,0.00000000,0,0.00000000,0.00000000
1776384975000,88.76000000,88.76000000,88.76000000,88.76000000,0.00000000,1776384975999,0.00000000,0,0.00000000,0.00000000
1776384976000,88.77000000,88.77000000,88.77000000,88.77000000,1.25900000,1776384976999,111.76143000,5,1.25900000,111.76143000
1776384977000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384977999,0.00000000,0,0.00000000,0.00000000
1776384978000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384978999,0.00000000,0,0.00000000,0.00000000
1776384979000,88.77000000,88.77000000,88.77000000,88.77000000,0.46400000,1776384979999,41.18928000,1,0.00000000,0.00000000
1776384980000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384980999,0.00000000,0,0.00000000,0.00000000
1776384981000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384981999,0.00000000,0,0.00000000,0.00000000
1776384982000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384982999,0.00000000,0,0.00000000,0.00000000
1776384983000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384983999,0.00000000,0,0.00000000,0.00000000
1776384984000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384984999,0.00000000,0,0.00000000,0.00000000
1776384985000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384985999,0.00000000,0,0.00000000,0.00000000
1776384986000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384986999,0.00000000,0,0.00000000,0.00000000
1776384987000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384987999,0.00000000,0,0.00000000,0.00000000
1776384988000,88.78000000,88.78000000,88.78000000,88.78000000,0.12000000,1776384988999,10.65360000,2,0.12000000,10.65360000
1776384989000,88.78000000,88.78000000,88.78000000,88.78000000,11.71700000,1776384989999,1040.23526000,2,0.00000000,0.00000000
1776384990000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384990999,0.00000000,0,0.00000000,0.00000000
1776384991000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776384991999,0.00000000,0,0.00000000,0.00000000
1776384992000,88.78000000,88.78000000,88.77000000,88.77000000,74.59900000,1776384992999,6622.15441000,7,0.00000000,0.00000000
1776384993000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384993999,0.00000000,0,0.00000000,0.00000000
1776384994000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384994999,0.00000000,0,0.00000000,0.00000000
1776384995000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384995999,0.00000000,0,0.00000000,0.00000000
1776384996000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776384996999,0.00000000,0,0.00000000,0.00000000
1776384997000,88.77000000,88.77000000,88.77000000,88.77000000,0.05800000,1776384997999,5.14866000,1,0.05800000,5.14866000
1776384998000,88.77000000,88.77000000,88.77000000,88.77000000,0.22500000,1776384998999,19.97325000,1,0.00000000,0.00000000
1776384999000,88.77000000,88.77000000,88.77000000,88.77000000,5.89600000,1776384999999,523.38792000,2,0.00000000,0.00000000
1776385000000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385000999,0.00000000,0,0.00000000,0.00000000
1776385001000,88.77000000,88.77000000,88.77000000,88.77000000,0.84000000,1776385001999,74.56680000,1,0.00000000,0.00000000
1776385002000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385002999,0.00000000,0,0.00000000,0.00000000
1776385003000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385003999,0.00000000,0,0.00000000,0.00000000
1776385004000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385004999,0.00000000,0,0.00000000,0.00000000
1776385005000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385005999,0.00000000,0,0.00000000,0.00000000
1776385006000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385006999,0.00000000,0,0.00000000,0.00000000
1776385007000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385007999,0.00000000,0,0.00000000,0.00000000
1776385008000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385008999,0.00000000,0,0.00000000,0.00000000
1776385009000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385009999,0.00000000,0,0.00000000,0.00000000
1776385010000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385010999,0.00000000,0,0.00000000,0.00000000
1776385011000,88.77000000,88.77000000,88.77000000,88.77000000,0.00000000,1776385011999,0.00000000,0,0.00000000,0.00000000
1776385012000,88.78000000,88.78000000,88.78000000,88.78000000,0.05800000,1776385012999,5.14924000,1,0.05800000,5.14924000
1776385013000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776385013999,0.00000000,0,0.00000000,0.00000000
1776385014000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776385014999,0.00000000,0,0.00000000,0.00000000
1776385015000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776385015999,0.00000000,0,0.00000000,0.00000000
1776385016000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776385016999,0.00000000,0,0.00000000,0.00000000
1776385017000,88.78000000,88.78000000,88.78000000,88.78000000,0.22500000,1776385017999,19.97550000,1,0.00000000,0.00000000
1776385018000,88.78000000,88.78000000,88.78000000,88.78000000,5.94200000,1776385018999,527.53076000,4,0.00000000,0.00000000
1776385019000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776385019999,0.00000000,0,0.00000000,0.00000000
1776385020000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776385020999,0.00000000,0,0.00000000,0.00000000
1776385021000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776385021999,0.00000000,0,0.00000000,0.00000000
1776385022000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776385022999,0.00000000,0,0.00000000,0.00000000
1776385023000,88.78000000,88.78000000,88.78000000,88.78000000,0.00000000,1776385023999,0.00000000,0,0.00000000,0.00000000
1776385024000,88.79000000,88.79000000,88.79000000,88.79000000,0.18000000,1776385024999,15.98220000,3,0.18000000,15.98220000
1776385025000,88.79000000,88.79000000,88.79000000,88.79000000,0.00000000,1776385025999,0.00000000,0,0.00000000,0.00000000
1776385026000,88.80000000,88.81000000,88.80000000,88.81000000,81.25300000,1776385026999,7215.26820000,8,81.25300000,7215.26820000
1776385027000,88.81000000,88.81000000,88.81000000,88.81000000,122.22100000,1776385027999,10854.44701000,7,0.00000000,0.00000000
1776385028000,88.81000000,88.81000000,88.81000000,88.81000000,0.00000000,1776385028999,0.00000000,0,0.00000000,0.00000000
1776385029000,88.81000000,88.81000000,88.81000000,88.81000000,1.51800000,1776385029999,134.81358000,2,0.00000000,0.00000000
1776385030000,88.81000000,88.81000000,88.81000000,88.81000000,0.00000000,1776385030999,0.00000000,0,0.00000000,0.00000000
1776385031000,88.82000000,88.82000000,88.82000000,88.82000000,3.48300000,1776385031999,309.36006000,6,3.48300000,309.36006000
1776385032000,88.82000000,88.82000000,88.82000000,88.82000000,0.00000000,1776385032999,0.00000000,0,0.00000000,0.00000000
1776385033000,88.83000000,88.83000000,88.83000000,88.83000000,2.59300000,1776385033999,230.33619000,5,2.59300000,230.33619000
1776385034000,88.83000000,88.83000000,88.83000000,88.83000000,0.00000000,1776385034999,0.00000000,0,0.00000000,0.00000000
1776385035000,88.83000000,88.83000000,88.83000000,88.83000000,0.00000000,1776385035999,0.00000000,0,0.00000000,0.00000000
1776385036000,88.83000000,88.83000000,88.83000000,88.83000000,0.00000000,1776385036999,0.00000000,0,0.00000000,0.00000000
1776385037000,88.84000000,88.84000000,88.84000000,88.84000000,0.80500000,1776385037999,71.51620000,2,0.80500000,71.51620000
1776385038000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385038999,0.00000000,0,0.00000000,0.00000000
1776385039000,88.83000000,88.83000000,88.83000000,88.83000000,5.48100000,1776385039999,486.87723000,4,0.00000000,0.00000000
1776385040000,88.83000000,88.83000000,88.83000000,88.83000000,0.00000000,1776385040999,0.00000000,0,0.00000000,0.00000000
1776385041000,88.83000000,88.83000000,88.83000000,88.83000000,0.00000000,1776385041999,0.00000000,0,0.00000000,0.00000000
1776385042000,88.83000000,88.83000000,88.83000000,88.83000000,0.05800000,1776385042999,5.15214000,1,0.05800000,5.15214000
1776385043000,88.83000000,88.83000000,88.83000000,88.83000000,0.00000000,1776385043999,0.00000000,0,0.00000000,0.00000000
1776385044000,88.83000000,88.83000000,88.83000000,88.83000000,0.00000000,1776385044999,0.00000000,0,0.00000000,0.00000000
1776385045000,88.83000000,88.83000000,88.83000000,88.83000000,0.00000000,1776385045999,0.00000000,0,0.00000000,0.00000000
1776385046000,88.84000000,88.84000000,88.84000000,88.84000000,0.11800000,1776385046999,10.48312000,2,0.11800000,10.48312000
1776385047000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385047999,0.00000000,0,0.00000000,0.00000000
1776385048000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385048999,0.00000000,0,0.00000000,0.00000000
1776385049000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385049999,0.00000000,0,0.00000000,0.00000000
1776385050000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385050999,0.00000000,0,0.00000000,0.00000000
1776385051000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385051999,0.00000000,0,0.00000000,0.00000000
1776385052000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385052999,0.00000000,0,0.00000000,0.00000000
1776385053000,88.85000000,88.85000000,88.85000000,88.85000000,0.25200000,1776385053999,22.39020000,4,0.25200000,22.39020000
1776385054000,88.85000000,88.85000000,88.85000000,88.85000000,0.00000000,1776385054999,0.00000000,0,0.00000000,0.00000000
1776385055000,88.84000000,88.84000000,88.84000000,88.84000000,5.95800000,1776385055999,529.30872000,2,0.00000000,0.00000000
1776385056000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385056999,0.00000000,0,0.00000000,0.00000000
1776385057000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385057999,0.00000000,0,0.00000000,0.00000000
1776385058000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385058999,0.00000000,0,0.00000000,0.00000000
1776385059000,88.84000000,88.84000000,88.84000000,88.84000000,0.00000000,1776385059999,0.00000000,0,0.00000000,0.00000000
1776385060000,88.85000000,88.85000000,88.85000000,88.85000000,0.05800000,1776385060999,5.15330000,1,0.05800000,5.15330000
1776385061000,88.85000000,88.85000000,88.85000000,88.85000000,0.00000000,1776385061999,0.00000000,0,0.00000000,0.00000000
1776385062000,88.85000000,88.85000000,88.85000000,88.85000000,0.00000000,1776385062999,0.00000000,0,0.00000000,0.00000000
1776385063000,88.85000000,88.85000000,88.85000000,88.85000000,0.00000000,1776385063999,0.00000000,0,0.00000000,0.00000000
1776385064000,88.85000000,88.85000000,88.85000000,88.85000000,0.00000000,1776385064999,0.00000000,0,0.00000000,0.00000000
1776385065000,88.85000000,88.85000000,88.85000000,88.85000000,19.48600000,1776385065999,1731.33110000,4,0.00000000,0.00000000
